category,report_type,stock_symbol,year,month,value_type
No. of Shareholders,shareholding,AXISBANK,2023,12,785502.0
No. of Shareholders,shareholding,AXISBANK,2024,3,786166.0
No. of Shareholders,shareholding,AXISBANK,2024,6,769651.0
No. of Shareholders,shareholding,AXISBANK,2024,9,828629.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2013,3,20025.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2014,3,20137.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2015,3,21595.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2016,3,22574.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2017,3,21755.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2018,3,25210.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2019,3,30358.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2020,3,29919.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2021,3,27741.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2022,3,33145.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2023,3,36455.0
Sales_profit-loss,profit-loss,BAJAJ-AUTO,2024,3,44870.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2013,3,16370.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2014,3,15974.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2015,3,17467.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2016,3,17781.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2017,3,17326.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2018,3,20364.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2019,3,25160.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2020,3,24809.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2021,3,22803.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2022,3,27886.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2023,3,29991.0
Expenses_profit-loss,profit-loss,BAJAJ-AUTO,2024,3,36106.0
Operating Profit,profit-loss,BAJAJ-AUTO,2013,3,3656.0
Operating Profit,profit-loss,BAJAJ-AUTO,2014,3,4163.0
Operating Profit,profit-loss,BAJAJ-AUTO,2015,3,4128.0
Operating Profit,profit-loss,BAJAJ-AUTO,2016,3,4793.0
Operating Profit,profit-loss,BAJAJ-AUTO,2017,3,4429.0
Operating Profit,profit-loss,BAJAJ-AUTO,2018,3,4846.0
Operating Profit,profit-loss,BAJAJ-AUTO,2019,3,5198.0
Operating Profit,profit-loss,BAJAJ-AUTO,2020,3,5109.0
Operating Profit,profit-loss,BAJAJ-AUTO,2021,3,4938.0
Operating Profit,profit-loss,BAJAJ-AUTO,2022,3,5259.0
Operating Profit,profit-loss,BAJAJ-AUTO,2023,3,6465.0
Operating Profit,profit-loss,BAJAJ-AUTO,2024,3,8765.0
OPM %,profit-loss,BAJAJ-AUTO,2013,3,0.18
OPM %,profit-loss,BAJAJ-AUTO,2014,3,0.21
OPM %,profit-loss,BAJAJ-AUTO,2015,3,0.19
OPM %,profit-loss,BAJAJ-AUTO,2016,3,0.21
OPM %,profit-loss,BAJAJ-AUTO,2017,3,0.2
OPM %,profit-loss,BAJAJ-AUTO,2018,3,0.19
OPM %,profit-loss,BAJAJ-AUTO,2019,3,0.17
OPM %,profit-loss,BAJAJ-AUTO,2020,3,0.17
OPM %,profit-loss,BAJAJ-AUTO,2021,3,0.18
OPM %,profit-loss,BAJAJ-AUTO,2022,3,0.16
OPM %,profit-loss,BAJAJ-AUTO,2023,3,0.18
OPM %,profit-loss,BAJAJ-AUTO,2024,3,0.2
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2013,3,790.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2014,3,674.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2015,3,228.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2016,3,1194.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2017,3,1468.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2018,3,1404.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2019,3,2028.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2020,3,1832.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2021,3,1570.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2022,3,2671.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2023,3,1703.0
Other Income_profit-loss,profit-loss,BAJAJ-AUTO,2024,3,1700.0
Interest,profit-loss,BAJAJ-AUTO,2013,3,1.0
Interest,profit-loss,BAJAJ-AUTO,2014,3,1.0
Interest,profit-loss,BAJAJ-AUTO,2015,3,6.0
Interest,profit-loss,BAJAJ-AUTO,2016,3,1.0
Interest,profit-loss,BAJAJ-AUTO,2017,3,1.0
Interest,profit-loss,BAJAJ-AUTO,2018,3,1.0
Interest,profit-loss,BAJAJ-AUTO,2019,3,4.0
Interest,profit-loss,BAJAJ-AUTO,2020,3,3.0
Interest,profit-loss,BAJAJ-AUTO,2021,3,7.0
Interest,profit-loss,BAJAJ-AUTO,2022,3,9.0
Interest,profit-loss,BAJAJ-AUTO,2023,3,40.0
Interest,profit-loss,BAJAJ-AUTO,2024,3,60.0
Depreciation,profit-loss,BAJAJ-AUTO,2013,3,168.0
Depreciation,profit-loss,BAJAJ-AUTO,2014,3,181.0
Depreciation,profit-loss,BAJAJ-AUTO,2015,3,267.0
Depreciation,profit-loss,BAJAJ-AUTO,2016,3,307.0
Depreciation,profit-loss,BAJAJ-AUTO,2017,3,307.0
Depreciation,profit-loss,BAJAJ-AUTO,2018,3,315.0
Depreciation,profit-loss,BAJAJ-AUTO,2019,3,266.0
Depreciation,profit-loss,BAJAJ-AUTO,2020,3,246.0
Depreciation,profit-loss,BAJAJ-AUTO,2021,3,259.0
Depreciation,profit-loss,BAJAJ-AUTO,2022,3,270.0
Depreciation,profit-loss,BAJAJ-AUTO,2023,3,286.0
Depreciation,profit-loss,BAJAJ-AUTO,2024,3,365.0
Profit before tax,profit-loss,BAJAJ-AUTO,2013,3,4277.0
Profit before tax,profit-loss,BAJAJ-AUTO,2014,3,4655.0
Profit before tax,profit-loss,BAJAJ-AUTO,2015,3,4083.0
Profit before tax,profit-loss,BAJAJ-AUTO,2016,3,5679.0
Profit before tax,profit-loss,BAJAJ-AUTO,2017,3,5588.0
Profit before tax,profit-loss,BAJAJ-AUTO,2018,3,5933.0
Profit before tax,profit-loss,BAJAJ-AUTO,2019,3,6956.0
Profit before tax,profit-loss,BAJAJ-AUTO,2020,3,6692.0
Profit before tax,profit-loss,BAJAJ-AUTO,2021,3,6241.0
Profit before tax,profit-loss,BAJAJ-AUTO,2022,3,7652.0
Profit before tax,profit-loss,BAJAJ-AUTO,2023,3,7842.0
Profit before tax,profit-loss,BAJAJ-AUTO,2024,3,10040.0
Tax %,profit-loss,BAJAJ-AUTO,2013,3,0.29
Tax %,profit-loss,BAJAJ-AUTO,2014,3,0.31
Tax %,profit-loss,BAJAJ-AUTO,2015,3,0.31
Tax %,profit-loss,BAJAJ-AUTO,2016,3,0.28
Tax %,profit-loss,BAJAJ-AUTO,2017,3,0.27
Tax %,profit-loss,BAJAJ-AUTO,2018,3,0.29
Tax %,profit-loss,BAJAJ-AUTO,2019,3,0.29
Tax %,profit-loss,BAJAJ-AUTO,2020,3,0.22
Tax %,profit-loss,BAJAJ-AUTO,2021,3,0.22
Tax %,profit-loss,BAJAJ-AUTO,2022,3,0.19
Tax %,profit-loss,BAJAJ-AUTO,2023,3,0.23
Tax %,profit-loss,BAJAJ-AUTO,2024,3,0.23
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2013,3,3133.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2014,3,3380.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2015,3,3026.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2016,3,4061.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2017,3,4079.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2018,3,4219.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2019,3,4928.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2020,3,5212.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2021,3,4857.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2022,3,6166.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2023,3,6060.0
Net Profit_profit-loss,profit-loss,BAJAJ-AUTO,2024,3,7708.0
EPS in Rs,profit-loss,BAJAJ-AUTO,2013,3,108.26
EPS in Rs,profit-loss,BAJAJ-AUTO,2014,3,116.82
EPS in Rs,profit-loss,BAJAJ-AUTO,2015,3,104.56
EPS in Rs,profit-loss,BAJAJ-AUTO,2016,3,140.35
EPS in Rs,profit-loss,BAJAJ-AUTO,2017,3,140.98
EPS in Rs,profit-loss,BAJAJ-AUTO,2018,3,145.8
EPS in Rs,profit-loss,BAJAJ-AUTO,2019,3,170.29
EPS in Rs,profit-loss,BAJAJ-AUTO,2020,3,180.11
EPS in Rs,profit-loss,BAJAJ-AUTO,2021,3,167.85
EPS in Rs,profit-loss,BAJAJ-AUTO,2022,3,213.08
EPS in Rs,profit-loss,BAJAJ-AUTO,2023,3,214.17
EPS in Rs,profit-loss,BAJAJ-AUTO,2024,3,276.1
Dividend Payout %,profit-loss,BAJAJ-AUTO,2013,3,0.42
Dividend Payout %,profit-loss,BAJAJ-AUTO,2014,3,0.43
Dividend Payout %,profit-loss,BAJAJ-AUTO,2015,3,0.48
Dividend Payout %,profit-loss,BAJAJ-AUTO,2016,3,0.39
Dividend Payout %,profit-loss,BAJAJ-AUTO,2017,3,0.39
Dividend Payout %,profit-loss,BAJAJ-AUTO,2018,3,0.41
Dividend Payout %,profit-loss,BAJAJ-AUTO,2019,3,0.35
Dividend Payout %,profit-loss,BAJAJ-AUTO,2020,3,0.67
Dividend Payout %,profit-loss,BAJAJ-AUTO,2021,3,0.83
Dividend Payout %,profit-loss,BAJAJ-AUTO,2022,3,0.66
Dividend Payout %,profit-loss,BAJAJ-AUTO,2023,3,0.65
Dividend Payout %,profit-loss,BAJAJ-AUTO,2024,3,0.29
Equity Capital,balance-sheet,BAJAJ-AUTO,2013,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2014,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2015,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2016,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2017,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2018,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2019,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2020,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2021,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2022,3,289.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2023,3,283.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2024,3,279.0
Equity Capital,balance-sheet,BAJAJ-AUTO,2024,9,279.0
Reserves,balance-sheet,BAJAJ-AUTO,2013,3,7776.0
Reserves,balance-sheet,BAJAJ-AUTO,2014,3,9878.0
Reserves,balance-sheet,BAJAJ-AUTO,2015,3,10806.0
Reserves,balance-sheet,BAJAJ-AUTO,2016,3,13731.0
Reserves,balance-sheet,BAJAJ-AUTO,2017,3,17567.0
Reserves,balance-sheet,BAJAJ-AUTO,2018,3,20136.0
Reserves,balance-sheet,BAJAJ-AUTO,2019,3,22944.0
Reserves,balance-sheet,BAJAJ-AUTO,2020,3,21373.0
Reserves,balance-sheet,BAJAJ-AUTO,2021,3,26984.0
Reserves,balance-sheet,BAJAJ-AUTO,2022,3,29570.0
Reserves,balance-sheet,BAJAJ-AUTO,2023,3,29079.0
Reserves,balance-sheet,BAJAJ-AUTO,2024,3,28683.0
Reserves,balance-sheet,BAJAJ-AUTO,2024,9,30700.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2013,3,116.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2014,3,59.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2015,3,112.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2016,3,118.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2017,3,120.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2018,3,121.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2019,3,125.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2020,3,126.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2021,3,121.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2022,3,123.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2023,3,124.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,3,1912.0
Borrowings_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,9,5245.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2013,3,4461.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2014,3,5081.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2015,3,4758.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2016,3,3102.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2017,3,3661.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2018,3,4595.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2019,3,5476.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2020,3,4722.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2021,3,6207.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2022,3,5129.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2023,3,5651.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,3,8470.0
Other Liabilities_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,9,9618.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2013,3,12642.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2014,3,15308.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2015,3,15966.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2016,3,17240.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2017,3,21638.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2018,3,25141.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2019,3,28834.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2020,3,26510.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2021,3,33602.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2022,3,35111.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2023,3,35136.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2024,3,39344.0
Total Liabilities,balance-sheet,BAJAJ-AUTO,2024,9,45842.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2013,3,2355.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2014,3,2660.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2015,3,2448.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2016,3,2026.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2017,3,2002.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2018,3,1878.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2019,3,1764.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2020,3,1699.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2021,3,1668.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2022,3,1836.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2023,3,2842.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,3,3217.0
Fixed Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,9,3214.0
CWIP,balance-sheet,BAJAJ-AUTO,2013,3,294.0
CWIP,balance-sheet,BAJAJ-AUTO,2014,3,144.0
CWIP,balance-sheet,BAJAJ-AUTO,2015,3,255.0
CWIP,balance-sheet,BAJAJ-AUTO,2016,3,52.0
CWIP,balance-sheet,BAJAJ-AUTO,2017,3,42.0
CWIP,balance-sheet,BAJAJ-AUTO,2018,3,56.0
CWIP,balance-sheet,BAJAJ-AUTO,2019,3,48.0
CWIP,balance-sheet,BAJAJ-AUTO,2020,3,60.0
CWIP,balance-sheet,BAJAJ-AUTO,2021,3,16.0
CWIP,balance-sheet,BAJAJ-AUTO,2022,3,77.0
CWIP,balance-sheet,BAJAJ-AUTO,2023,3,85.0
CWIP,balance-sheet,BAJAJ-AUTO,2024,3,35.0
CWIP,balance-sheet,BAJAJ-AUTO,2024,9,141.0
Investments,balance-sheet,BAJAJ-AUTO,2013,3,6059.0
Investments,balance-sheet,BAJAJ-AUTO,2014,3,8448.0
Investments,balance-sheet,BAJAJ-AUTO,2015,3,8985.0
Investments,balance-sheet,BAJAJ-AUTO,2016,3,11067.0
Investments,balance-sheet,BAJAJ-AUTO,2017,3,15477.0
Investments,balance-sheet,BAJAJ-AUTO,2018,3,18895.0
Investments,balance-sheet,BAJAJ-AUTO,2019,3,20603.0
Investments,balance-sheet,BAJAJ-AUTO,2020,3,19914.0
Investments,balance-sheet,BAJAJ-AUTO,2021,3,24687.0
Investments,balance-sheet,BAJAJ-AUTO,2022,3,26634.0
Investments,balance-sheet,BAJAJ-AUTO,2023,3,26183.0
Investments,balance-sheet,BAJAJ-AUTO,2024,3,28087.0
Investments,balance-sheet,BAJAJ-AUTO,2024,9,28552.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2013,3,3934.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2014,3,4056.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2015,3,4277.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2016,3,4095.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2017,3,4117.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2018,3,4312.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2019,3,6420.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2020,3,4837.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2021,3,7232.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2022,3,6564.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2023,3,6026.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,3,8005.0
Other Assets_balance-sheet,balance-sheet,BAJAJ-AUTO,2024,9,13934.0
Total Assets,balance-sheet,BAJAJ-AUTO,2013,3,12642.0
Total Assets,balance-sheet,BAJAJ-AUTO,2014,3,15308.0
Total Assets,balance-sheet,BAJAJ-AUTO,2015,3,15966.0
Total Assets,balance-sheet,BAJAJ-AUTO,2016,3,17240.0
Total Assets,balance-sheet,BAJAJ-AUTO,2017,3,21638.0
Total Assets,balance-sheet,BAJAJ-AUTO,2018,3,25141.0
Total Assets,balance-sheet,BAJAJ-AUTO,2019,3,28834.0
Total Assets,balance-sheet,BAJAJ-AUTO,2020,3,26510.0
Total Assets,balance-sheet,BAJAJ-AUTO,2021,3,33602.0
Total Assets,balance-sheet,BAJAJ-AUTO,2022,3,35111.0
Total Assets,balance-sheet,BAJAJ-AUTO,2023,3,35136.0
Total Assets,balance-sheet,BAJAJ-AUTO,2024,3,39344.0
Total Assets,balance-sheet,BAJAJ-AUTO,2024,9,45842.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2013,3,2218.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2014,3,3502.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2015,3,2114.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2016,3,3690.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2017,3,3267.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2018,3,4328.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2019,3,2487.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2020,3,3850.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2021,3,3120.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2022,3,4197.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2023,3,5277.0
Cash from Operating Activity_cash-flow,cash-flow,BAJAJ-AUTO,2024,3,6558.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2013,3,-1394.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2014,3,-2072.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2015,3,-380.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2016,3,-68.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2017,3,-3610.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2018,3,-1954.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2019,3,-273.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2020,3,1766.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2021,3,-2869.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2022,3,276.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2023,3,1211.0
Cash from Investing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2024,3,-72.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2013,3,-1445.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2014,3,-1496.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2015,3,-1644.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2016,3,-3384.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2017,3,-190.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2018,3,-1885.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2019,3,-2074.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2020,3,-6247.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2021,3,-20.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2022,3,-4056.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2023,3,-7181.0
Cash from Financing Activity_cash-flow,cash-flow,BAJAJ-AUTO,2024,3,-6167.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2013,3,-621.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2014,3,-66.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2015,3,90.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2016,3,238.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2017,3,-532.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2018,3,488.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2019,3,140.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2020,3,-630.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2021,3,231.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2022,3,417.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2023,3,-692.0
Net Cash Flow,cash-flow,BAJAJ-AUTO,2024,3,319.0
Sales_quarters,quarters,BAJAJ-AUTO,2021,9,8762.0
Sales_quarters,quarters,BAJAJ-AUTO,2021,12,9022.0
Sales_quarters,quarters,BAJAJ-AUTO,2022,3,7975.0
Sales_quarters,quarters,BAJAJ-AUTO,2022,6,8005.0
Sales_quarters,quarters,BAJAJ-AUTO,2022,9,10203.0
Sales_quarters,quarters,BAJAJ-AUTO,2022,12,9319.0
Sales_quarters,quarters,BAJAJ-AUTO,2023,3,8929.0
Sales_quarters,quarters,BAJAJ-AUTO,2023,6,10312.0
Sales_quarters,quarters,BAJAJ-AUTO,2023,9,10838.0
Sales_quarters,quarters,BAJAJ-AUTO,2023,12,12165.0
Sales_quarters,quarters,BAJAJ-AUTO,2024,3,11555.0
Sales_quarters,quarters,BAJAJ-AUTO,2024,6,11932.0
Sales_quarters,quarters,BAJAJ-AUTO,2024,9,13247.0
Expenses_quarters,quarters,BAJAJ-AUTO,2021,9,7362.0
Expenses_quarters,quarters,BAJAJ-AUTO,2021,12,7650.0
Expenses_quarters,quarters,BAJAJ-AUTO,2022,3,6614.0
Expenses_quarters,quarters,BAJAJ-AUTO,2022,6,6719.0
Expenses_quarters,quarters,BAJAJ-AUTO,2022,9,8453.0
Expenses_quarters,quarters,BAJAJ-AUTO,2022,12,7561.0
Expenses_quarters,quarters,BAJAJ-AUTO,2023,3,7272.0
Expenses_quarters,quarters,BAJAJ-AUTO,2023,6,8380.0
Expenses_quarters,quarters,BAJAJ-AUTO,2023,9,8708.0
Expenses_quarters,quarters,BAJAJ-AUTO,2023,12,9750.0
Expenses_quarters,quarters,BAJAJ-AUTO,2024,3,9271.0
Expenses_quarters,quarters,BAJAJ-AUTO,2024,6,9562.0
Expenses_quarters,quarters,BAJAJ-AUTO,2024,9,11174.0
Operating Profit,quarters,BAJAJ-AUTO,2021,9,1400.0
Operating Profit,quarters,BAJAJ-AUTO,2021,12,1371.0
Operating Profit,quarters,BAJAJ-AUTO,2022,3,1361.0
Operating Profit,quarters,BAJAJ-AUTO,2022,6,1286.0
Operating Profit,quarters,BAJAJ-AUTO,2022,9,1750.0
Operating Profit,quarters,BAJAJ-AUTO,2022,12,1757.0
Operating Profit,quarters,BAJAJ-AUTO,2023,3,1657.0
Operating Profit,quarters,BAJAJ-AUTO,2023,6,1932.0
Operating Profit,quarters,BAJAJ-AUTO,2023,9,2130.0
Operating Profit,quarters,BAJAJ-AUTO,2023,12,2415.0
Operating Profit,quarters,BAJAJ-AUTO,2024,3,2284.0
Operating Profit,quarters,BAJAJ-AUTO,2024,6,2370.0
Operating Profit,quarters,BAJAJ-AUTO,2024,9,2073.0
OPM %,quarters,BAJAJ-AUTO,2021,9,0.16
OPM %,quarters,BAJAJ-AUTO,2021,12,0.15
OPM %,quarters,BAJAJ-AUTO,2022,3,0.17
OPM %,quarters,BAJAJ-AUTO,2022,6,0.16
OPM %,quarters,BAJAJ-AUTO,2022,9,0.17
OPM %,quarters,BAJAJ-AUTO,2022,12,0.19
OPM %,quarters,BAJAJ-AUTO,2023,3,0.19
OPM %,quarters,BAJAJ-AUTO,2023,6,0.19
OPM %,quarters,BAJAJ-AUTO,2023,9,0.2
OPM %,quarters,BAJAJ-AUTO,2023,12,0.2
OPM %,quarters,BAJAJ-AUTO,2024,3,0.2
OPM %,quarters,BAJAJ-AUTO,2024,6,0.2
OPM %,quarters,BAJAJ-AUTO,2024,9,0.16
Other Income_quarters,quarters,BAJAJ-AUTO,2021,9,1085.0
